sku,pricing_group_id,product_id,product_name,ml_item_ids,origin_ml_item_id,title,current_price,current_profit,current_margin_pct,experimental_price,experimental_profit,experimental_margin_pct,target_margin_pct,supplier_cost,fee_amount,shipping_amount,tax_rate,visits_30d,visits_90d,visits_150d,sales_30d,sales_90d,sales_150d,stock,price_to_win,catalog_synchronized_pair,sync_confirmed
VTK000050,VTK000050|MLB23132963,80cf75d4-ee0b-49de-bf28-7d97ac44aa45,Encordoamento Violão Aço .009-.045 85/15 Bronze EZ890-B D Addario Com Corda Extra PL009,"[""MLB7111661992"",""MLB4880564181""]",MLB7111661992,Encordoamento Violão Aço .009-.045 85/15 Bronze Ez890-b D,74,8.71,11.7742,69.18,4.85,7.0053,7.000000000000001,42.5,7.96,8.15,0.082799,0,1,1,0,0,0,100,41.62,true,true
VTK012615,VTK012615|MLB7111649692,683f6255-e0c4-4763-84eb-1aa7eece27fc,Palheta Plasticover Cla Rrpbcl300 Un,"[""MLB7111649692""]",MLB7111649692,Palheta Plasticover Cla Rrpbcl300 Un,71,8.35,11.7553,66.39,4.65,7.0012,7.000000000000001,40.46,7.63,8.15,0.082799,0,1,1,0,0,0,5,0,false,true
VTK012254,VTK012254|MLB7111714512,fe148cb7-7852-4844-93f4-eb6601f6e883,Encordoador (02 Unidades),"[""MLB7111714512""]",MLB7111714512,Encordoador (02 Unidades) Izzo,31.89,3.73,11.7033,29.85,2.1,7.0208,7.000000000000001,8,3.43,13.85,0.082799,0,1,1,0,0,0,30,0,false,true
VTK017604,VTK017604|MLB24799244,f3f3cd94-1937-4c01-942e-6af744df50dc,Testador Digital De Cabos De Rede Mxt Ns-468-b,"[""MLB4942204073"",""MLB7239070138""]",MLB7239070138,Ferramenta Digital Para Cabo De Rede Lan Rj45 Rj11 Mxt,64,7.48,11.6888,59.51,4.17,7.0086,7.000000000000001,31.45,10.71,8.25,0.082799,1,2,2,0,0,0,35,64,true,true
VTK017995,VTK017995|MLB4981462505,dc303f1e-c351-47b5-b84f-fd288ba331e4,Conversor De Audio/video Evus C-085 Hdmi Para 3 Rca,"[""MLB4981462505""]",MLB4981462505,Conversor De Audio/video Evus C-085 Hdmi Para 3 Rca,109.29,12.72,11.6376,101.7,7.12,7.0043,7.000000000000001,52.9,18.31,14.95,0.082799,2,2,2,0,0,0,15,0,false,true
VTK017382,VTK017382|MLB4994951569,11a53e9f-b6c7-46f6-ba55-0a36aea8d757,Conector Deye Fêmea E Endcap Para Micro Inversor Deye Sun2000g3,"[""MLB4994951569""]",MLB4994951569,Conector Deye Fêmea E Endcap Para Micro Inversor Deye,107.49,12.5,11.6306,100.03,7,7.0001,7.000000000000001,50.59,18.01,16.15,0.082799,3,3,3,0,0,0,50,0,false,true
VTK003175,VTK003175|MLB32266157,c1d4194b-e70d-475e-abb9-cfc94f34519c,Plug P10 Mono PGPZ0043 Storm - PCT / 10,"[""MLB7111650726"",""MLB7151451832""]",MLB7111650726,Plug P10 Mono Pgpz0043 Storm Prateado,67.68,7.84,11.5895,63.03,4.42,7.0058,7.000000000000001,33.8,11.35,8.25,0.082799,0,2,2,0,0,0,92,67.68,true,true
VTK000041,VTK000041|MLB21868235,68039e87-f0e2-4427-967d-eeef28989f63,Encordoamento Violão Nylon Tensão Media Student EJ27N D Addario,"[""MLB7009323242"",""MLB4801143851""]",MLB7009323242,Encordoamento Violão Nylon D'addario Ej27n Tensão Normal,131.13,15.2,11.5886,122.31,8.56,7,7.000000000000001,66.49,20.18,16.95,0.082799,0,1,1,0,0,0,100,52.24,true,true
VTK012494,VTK012494|MLB26714215,4e3ab8a8-e520-49ab-a2b0-80d190c973e5,Correia Eco 01 Black Basso,"[""MLB7111706810"",""MLB7149328342""]",MLB7111706810,Correia Eco 01 Black Basso,97.22,11.21,11.5305,91.21,6.39,7.0044,7.000000000000001,52.93,10.49,13.85,0.082799,0,0,0,0,0,0,9,66.07,true,true
VTK012679,VTK012679|MLB26714213,a5e4bb4c-9567-443d-a2ce-41ece0d8b30e,Correia Vt Sl 01 Rustico Marrom Basso,"[""MLB7149374692"",""MLB4857542181""]",MLB4857542181,Correia Couro Marrom Inst. Corda Vt Sl 01 Basso Liso,135.34,15.56,11.4991,126.42,8.85,7.003,7.000000000000001,68.09,20.86,18.15,0.082799,1,1,1,0,0,0,3,69.78,true,true
VTK003137,VTK003137|MLB7111649008,6a2cfd23-5f66-4154-9f83-0619e9ce8b82,Conversor Digital Para Analógico Storm,"[""MLB7111649008""]",MLB7111649008,Conversor Digital Para Analógico Storm,97.95,11.19,11.4205,91.92,6.44,7.0056,7.000000000000001,52.07,11.95,13.85,0.082799,3,5,5,0,0,0,3,0,false,true
VTK012718,VTK012718|MLB7111649510,655da33b-5fa4-4178-9f77-b6dbc0802672,"Cabo P10 Prowire Tweed Prata 4,57m Wireconex","[""MLB7111649510""]",MLB7111649510,"Cabo P10 P10 Wireconex Prowire Tweed Prata 4,57m Prata",78,8.88,11.3868,73.23,5.13,7.0009,7.000000000000001,44.27,9.52,8.25,0.082799,0,0,0,0,0,0,3,0,false,true
VTK012739,VTK012739|MLB7111649520,1b339657-f96a-4469-8934-ec368454f388,"Cabo P10 Prowire Tweed Dourado/verde 4,57m Wireconex","[""MLB7111649520""]",MLB7111649520,"Cabo P10 P10 Wireconex Tweed Dourado Verde 4,57m",78,8.88,11.3868,73.23,5.13,7.0009,7.000000000000001,44.27,9.52,8.25,0.082799,0,1,1,0,0,0,3,0,false,true
VTK012067,VTK012067|MLB7111714668,db585b16-916a-4f33-b23f-d871f16fa8f1,10 Baterias Alcalinas Lr41 Elgin,"[""MLB7111714668""]",MLB7111714668,10 Baterias Alcalinas Lr41 Elgin,32,3.64,11.3763,30.02,2.1,7.0006,7.000000000000001,6.18,4.2,15.05,0.082799,0,0,0,0,0,0,100,0,false,true
VTK012394,VTK012394|MLB21794269,9b5de55b-f4e7-46f6-a2ba-50519c67084f,"Jogo De Cordas P/cavaco Solez Slcv L Npb 0.010""/0.030""","[""MLB4857636689"",""MLB7149338064""]",MLB4857636689,Jogo De Cordas P/cavaco Solez Slcv L Npb 0.010 /0.030 ,45,5.12,11.3757,42.32,2.97,7.0159,7.000000000000001,18.03,4.87,12.95,0.082799,0,4,4,0,0,0,15,24.6,true,true
VTK012460,VTK012460|MLB7111648658,ef32317c-07c5-459a-a4c7-cb4fea7ba5ba,Correia Cla 01 Suede Bege Basso,"[""MLB7111648658""]",MLB7111648658,Correia Cla 01 Suede Bege Basso,121.68,13.81,11.3476,110.71,7.76,7.0058,7.000000000000001,58.67,18.27,16.85,0.082799,0,0,0,0,0,0,100,0,false,true
VTK017213,VTK017213|MLB4937477631,bdbc13db-3dc6-4a93-8db3-b75f6002c777,Cabo óptico Splitter Intelbras Xfs 141 Plc 1x4 Sc/upc 4830029,"[""MLB4937477631""]",MLB4937477631,Cabo Óptico Splitter Intelbras Xfs 141 Plc 1x4 Sc/upc,72,8.15,11.3173,67.41,4.72,7.0002,7.000000000000001,37.4,11.46,8.25,0.082799,2,2,2,0,0,0,50,0,false,true
VTK018723,VTK018723|MLB50745398,2d23d922-5228-4a5a-97f0-35903478d514,Contra Frente Plástica Permak Fiat Bravo 2 Din Preta,"[""MLB4981290435"",""MLB7313273036""]",MLB4981290435,Contra Frente Plástica Permak Fiat Bravo 2 Din Preto,109.17,12.33,11.29,102.46,7.18,7.0051,7.000000000000001,54.58,15.37,16.85,0.082799,0,0,0,0,0,0,5,63.11,true,true
VTK012004,VTK012004|MLB23160283,1b34bed9-beff-4596-86e8-95294d3553cd,Cabo Para Instrumentos P10 P10 05 Metros Guiem-05 Wireconex,"[""MLB4880564363"",""MLB7111661840""]",MLB7111661840,Cabo P10 X P10 Wireconex Guiem Para Instrumentos Musicais 5 Metros Preto,78.9,8.86,11.2296,74.25,5.2,7.0029,7.000000000000001,45,9.65,8.25,0.082799,0,1,1,0,0,0,100,38.21,true,true
VTK001738,VTK001738|MLB21701538,62cb1faa-7685-4a9a-abff-b86be4fc06c4,Encordoamento Para Guitarra .010-.046 XL Nickel EXL110-B D Addario Extra PL010,"[""MLB4880564099"",""MLB7111662740""]",MLB7111662740,Encordoamento Guitarra Daddario Exl110-b 010,65,7.28,11.2047,61.27,4.29,7.0032,7.000000000000001,36.71,7.05,8.15,0.082799,0,0,0,0,0,0,100,38.59,true,true
VTK017328,VTK017328|MLB35155590,a6160be9-23b2-46f5-85a5-a915f24806a1,Fan Para Pc Gamer Gf12r 12cm Vermelho 32 Led,"[""MLB7285976274"",""MLB4971957747""]",MLB7285976274,Fan Para Pc Gamer Gf12r 12cm Vermelho 32 Led,72,8.03,11.1507,67.53,4.73,7.009,7.000000000000001,36.9,12.16,8.15,0.082799,0,0,0,0,0,0,50,48.37,true,true
VTK012708,VTK012708|MLB4857542233,693a8780-2e56-4b2b-ad50-8901711b4a62,Cabo Hdmi 1.4 Com Filtro 15m Storm,"[""MLB4857542233""]",MLB4857542233,Cabo Hdmi 1.4 Com Filtro 15m Storm,138.97,15.44,11.1095,130.42,9.14,7.0049,7.000000000000001,70.06,23.48,16.95,0.082799,0,0,0,0,0,0,3,0,false,true
VTK026029,VTK026029|MLB5075857033,d252ec65-c014-41b6-84b4-c45b7b0d0c09,Suporte Microfone Girafa Gm-10 Saty,"[""MLB5075857033""]",MLB5075857033,Saty Não Identificado Preto,149,16.47,11.0557,140.7,9.86,7.0051,7.000000000000001,82.86,16.88,19.45,0.082799,0,0,0,0,0,0,10,46.56,false,true
VTK000004,VTK000004|MLB21604990,0711f44d-8fcc-430c-a092-00721d901d36,Encordoamento Para Contrabaixo 4 Cordas .040 Extra Light Niquel SG,"[""MLB6955942282"",""MLB4786776935""]",MLB6955942282,Encordoamento Baixo 4 Cordas .040-.095 Sg 5107,126.26,13.86,10.9741,116.68,8.17,7.0028,7.000000000000001,70.48,13.42,14.95,0.082799,0,0,0,0,0,0,44,57.21,true,true
VTK012744,VTK012744|MLB7111649808,cc45d469-e0f9-408c-8649-dc831d9e1639,"Cabo P10 Prowire Em L Tweed Preto/lilás 3,05m Wireconex","[""MLB7111649808""]",MLB7111649808,"Cabo P10 Prowire Em L Tweed Preto/lilás 3,05m Wireconex",71,7.77,10.9455,67.1,4.7,7.0062,7.000000000000001,39.97,8.72,8.15,0.082799,0,1,1,0,0,0,3,0,false,true
VTK012747,VTK012747|MLB7111707868,797f8863-84f4-4a0c-b799-050eb626e427,"Cabo P10 Prowire Em L Tweed Prata/preto 3,05m Wireconex","[""MLB7111707868""]",MLB7111707868,"Cabo P10 Prowire Em L Tweed Prata/preto 3,05m Wireconex",71,7.77,10.9455,67.1,4.7,7.0062,7.000000000000001,39.97,8.72,8.15,0.082799,0,0,0,0,0,0,3,0,false,true
VTK019071,VTK019071|MLB7332777766,ac9bdcdd-d878-422b-ab40-a38fe6f20669,Calota Grid Aro 14p Volkswaggen Modelo Gol/ Voyage G5/ G6 2013 Cubo Baixo - PC / 4,"[""MLB7332777766""]",MLB7332777766,Calota Grid Aro 14p Volkswaggen Modelo Gol/ Voyage G5/ G6,107.41,11.71,10.8992,101.23,7.09,7.003,7.000000000000001,47.8,17.21,20.75,0.082799,3,3,3,0,0,0,3,0,false,true
VTK017945,VTK017945|MLB21551509,2aacede6-1481-45c5-842a-255b6e79a372,"Cabo Usb A X Lightning Proeletronic Caus-100l Branco 1,0m","[""MLB4981702571"",""MLB4937479947""]",MLB4937479947,Cabo Lightning Usb Recarga E Dados Caus-100l Proeletronic Cor Branco,78.9,8.56,10.8494,74.67,5.23,7.0046,7.000000000000001,45.1,9.71,8.45,0.082799,1,1,1,0,0,0,18,31.43,true,true
VTK002336,VTK002336|MLB4857530991,5c9435b5-65ca-4010-a6c4-63fd9a5c7c1b,Conector F Tipo Barril Para Crimpar RG59 CONF0006 Níquel Storm - PCT / 100,"[""MLB4857530991""]",MLB4857530991,Kit 100 Conectores F Storm Conf0006 Rg59 Níquel,126.44,13.65,10.7986,116.68,8.17,7.0026,7.000000000000001,66.83,15.17,16.85,0.082799,0,0,0,0,0,0,5,0,false,true
VTK018513,VTK018513|MLB7285499326,9b4b0e17-aed3-489e-ba82-986ce39263d5,Par Lâmpadas Narva HB3 9005 White 12V 60W P20d,"[""MLB7285499326""]",MLB7285499326,Par Lâmpadas Narva Hb3 9005 White 12v 60w P20d,107.7,11.59,10.7647,101.72,7.13,7.0048,7.000000000000001,52.73,17.29,16.15,0.082799,2,2,2,0,0,0,7,0,false,true
VTK017331,VTK017331|MLB7332784730,74e36afb-8ff2-4b14-97b5-b3ee6c588aad,"Cabo Vga Evus C-044 Hd15 Macho X Hd15 Macho Com Filtro 20,0m","[""MLB7332784730""]",MLB7332784730,Cabo Vga Evus C-044 Hd15 Macho X Hd15 Macho Com Filtro 20 0m,123.53,13.22,10.699,113.69,7.96,7.0036,7.000000000000001,60.9,20.46,14.95,0.082799,1,1,1,0,0,0,50,0,false,true
VTK009697,VTK009697|MLB4907843137,d53a0668-6c40-4f10-97fc-24ebe3c5ebaf,Escaleta Melódica 27 Teclas Azul New York,"[""MLB4907843137""]",MLB4907843137,Escaleta Melodica 27 Teclas Azul New York,101,10.8,10.6953,92.63,6.49,7.0041,7.000000000000001,53.07,10.65,14.75,0.082799,0,0,0,0,0,0,30,71.8,false,true
VTK018183,VTK018183|MLB7332099078,835a6274-ce59-4205-a804-af2334fd2527,Calota Grid Aro 13p 220cb-pta Fiat Modelo Palio Essence 2014/ 15 Cubo Baixo - PC / 4,"[""MLB7332099078""]",MLB7332099078,Calota Grid Aro 13p 220cb-pta Fiat Modelo Palio Essence,100.19,10.71,10.6918,90.45,6.33,7.0031,7.000000000000001,43.4,15.38,17.85,0.082799,2,2,2,0,0,0,10,0,false,true
VTK018622,VTK018622|MLB7332775850,54d72c15-06e1-470f-9b49-e8f1d8aaa519,Calota Grid Aro 13p 082ca-pta Modelo Gol G5/ Voyage/ Saveiro 2009/ 11 Cubo Alto - PC / 4,"[""MLB7332775850""]",MLB7332775850,Calota Grid Aro 13p 082ca-pta Modelo Gol G5/ Voyage,100.19,10.71,10.6918,90.45,6.33,7.0031,7.000000000000001,43.4,15.38,17.85,0.082799,4,4,4,0,0,0,4,0,false,true
VTK019068,VTK019068|MLB7332777742,734887c9-acb9-4bfe-8e3c-43904756b143,Calota Grid Aro 13p 124cb-pta Ford Ka 2014 Cubo Baixo - PC / 4,"[""MLB7332777742""]",MLB7332777742,Calota Grid Aro 13p 124cb-pta Ford Ka 2014 Cubo Baixo - Pc,100.19,10.71,10.6918,90.45,6.33,7.0031,7.000000000000001,43.4,15.38,17.85,0.082799,2,2,2,0,0,0,3,0,false,true
VTK012791,VTK012791|MLB7111707566,5d707888-316a-4714-bb24-0999d3bea417,Painel Led 24w Lux Quadrado Sobrepor 6500k,"[""MLB7111707566""]",MLB7111707566,Painel Led Taschibra Lux 24w Quadrado 6500k Sobrepor,73,7.8,10.6859,69.33,4.86,7.005,7.000000000000001,42.11,7.97,8.65,0.082799,0,1,1,0,0,0,2,0,false,true
VTK012202,VTK012202|MLB38354413,6958f632-4d1c-48aa-9054-e159104f20b3,Cabo Para Microfone Desbalanceado Xlr P10 5 Metros Mcd-05 Kng Wireconex,"[""MLB7111661784"",""MLB7400501212""]",MLB7111661784,Cabo Para Microfone Desbalanceado Xlr P10 5 Metros Mcd-05,78.9,8.43,10.6846,74.85,5.24,7.0033,7.000000000000001,45.43,9.73,8.25,0.082799,0,1,1,0,0,0,40,27.12,true,true
VTK000213,VTK000213|MLB33654106,28c9771f-196c-445f-bf94-1ddbfa003f8e,Correia Para Violão Standard Harmonics Preta,"[""MLB4857637265"",""MLB7149337698""]",MLB4857637265,Correia Para Violão Standard Harmonics Preta,35.74,3.72,10.4104,34.08,2.39,7.01,7.000000000000001,12,3.92,12.95,0.082799,0,2,2,0,0,0,44,26.24,true,true
VTK002090,VTK002090|MLB7111650240,e39a0273-31c0-4c4e-8d50-abcf51588a64,"Suporte Articulado Para TV 14""-56"" Multivisão STPA550","[""MLB7111650240""]",MLB7111650240,Suporte Articulado Para Tv 14 -56  Multivisão Stpa550,94.9,9.85,10.3745,90.44,6.33,7.004,7.000000000000001,38.91,11.76,25.95,0.082799,0,2,2,0,0,0,6,0,false,true
VTK012816,VTK012816|MLB7111657598,18f361a8-a36a-4130-b79d-684aaad83be9,Chicote 16 Vias Fêmea (fic) Storm 10 Unidades,"[""MLB7111657598""]",MLB7111657598,Chicote 16 Vias Fêmea (fic) Storm 10 Unidades,132.1,13.67,10.3446,125.58,8.79,7.0023,7.000000000000001,66.89,21.35,18.15,0.082799,0,1,1,0,0,0,2,0,false,true
VTK012725,VTK012725|MLB7111661750,a984810e-98d6-4c90-9e0d-c5a910ff4fbb,"Cabo P10 Prowire Em L Tweed Prata 4,57m Wireconex","[""MLB7111661750""]",MLB7111661750,"Cabo P10 Prowire Em L Tweed Prata 4,57m Wireconex",78.9,8.13,10.3044,75.27,5.27,7.0049,7.000000000000001,45.73,9.79,8.25,0.082799,0,0,0,0,0,0,3,0,false,true
VTK005540,VTK005540|MLB36024781,75a6e03c-dec5-4f92-9234-fbd1db14404f,"Alto-falantes 5"" Leson LS5 140w (PAR)","[""MLB4880632595"",""MLB4857542091""]",MLB4857542091,Par Auto Falante 140 Rms 5 Polegadas Leson Ls5 140w Cor Preto,133.77,13.68,10.2254,127.59,8.94,7.0046,7.000000000000001,69.9,19.14,19.05,0.082799,0,2,2,0,0,0,17,60.09,true,true
VTK017644,VTK017644|MLB7332095634,7a542791-beba-4f20-876d-488896970d59,Calota Grid 245ca-pta Aro 14 P Mod Gol G7 2017 Ca - PC / 4,"[""MLB7332095634""]",MLB7332095634,Calota Grid 245ca-pta Aro 14 P Mod Gol G7 2017 Ca - Pc / 4,109.18,10.93,10.0104,104.33,7.31,7.0023,7.000000000000001,47.8,17.74,22.85,0.082799,2,2,2,0,0,0,15,0,false,true
VTK018738,VTK018738|MLB7332776462,cb9aa568-0eb9-4f56-88dc-ca44f1bbb210,Calota Grid Aro 14a 065ar-pta Modelo Renault Clio / Logan 2007/ 08 Aro De Pressão - PC / 4,"[""MLB7332776462""]",MLB7332776462,Calota Grid Aro 14a 065ar-pta Modelo Renault Clio / Logan,109.18,10.93,10.0104,104.33,7.31,7.0023,7.000000000000001,47.8,17.74,22.85,0.082799,5,5,5,0,0,0,5,0,false,true
VTK018764,VTK018764|MLB7332789328,82f7fc43-6138-445c-8742-c0d5c96d168d,Calota Aro 14p 877cp-pta Mod Kwid 2018/ 19 Cp - PC / 4,"[""MLB7332789328""]",MLB7332789328,Calota Aro 14p 877cp-pta Mod Kwid 2018/ 19 Cp - Pc / 4,109.18,10.93,10.0104,104.33,7.31,7.0023,7.000000000000001,47.8,17.74,22.85,0.082799,1,1,1,0,0,0,4,0,false,true
