ml_item_id,sku,status,pricing_group_id,preco_remoto,ultima_origem_registrada,regra_historica,preco_evento,instante_evento,coincide_com_evento,acao
MLB7184755768,VTK016086,active,item:MLB7184755768,147.54,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184755192,VTK016057,active,item:MLB7184755192,125,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184755052,VTK016104,active,item:MLB7184755052,142.7,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184754742,VTK016199,active,item:MLB7184754742,145.13,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184754648,VTK016047,active,item:MLB7184754648,133.86,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184750874,VTK015960,active,item:MLB7184750874,192.21,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184750136,VTK016161,active,item:MLB7184750136,197.56,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184750018,VTK016107,active,ml:MLB7184750018:MLB7210717982,175,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184749810,VTK016102,active,item:MLB7184749810,180.46,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184749700,VTK016142,active,ml:MLB4923526891:MLB7184749700,196.14,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184749312,VTK016221,active,ml:MLB7184749312:MLB7390923400,179.04,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184748844,VTK016242,active,item:MLB7184748844,170.44,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184748528,VTK016036,active,item:MLB7184748528,169.49,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184748336,VTK015940,active,item:MLB7184748336,168.37,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184748102,VTK016122,active,item:MLB7184748102,179.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184747836,VTK016076,active,item:MLB7184747836,164.34,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184747612,VTK016219,active,item:MLB7184747612,159.57,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184747214,VTK016120,active,item:MLB7184747214,157.81,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184746742,VTK016143,active,ml:MLB7184746742:MLB7210717978,154.91,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184746622,VTK016073,active,item:MLB7184746622,154.14,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184746464,VTK016109,active,item:MLB7184746464,151.16,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184746248,VTK015926,active,item:MLB7184746248,144,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184745934,VTK016071,active,ml:MLB5005543231:MLB7184745934,134,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184745822,VTK016072,active,ml:MLB7184745822:MLB7317389648,148.74,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184744776,VTK016046,active,item:MLB7184744776,142.01,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184744382,VTK016243,active,item:MLB7184744382,163.15,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184743836,VTK016056,active,item:MLB7184743836,140.07,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184743082,VTK016020,active,ml:MLB7184743082:MLB7339018118,121,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184742950,VTK016061,active,ml:MLB7184742950:MLB7313972464,135.33,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184742018,VTK016218,active,item:MLB7184742018,133.21,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184741714,VTK016174,active,item:MLB7184741714,133.75,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184741432,VTK016069,active,ml:MLB7184741432:MLB7330396528,138.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184739316,VTK016067,active,item:MLB7184739316,123.88,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184725476,VTK016215,active,item:MLB7184725476,160.34,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184725216,VTK016074,active,ml:MLB7184725216:MLB7381240328,194.6,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184725090,VTK016110,active,item:MLB7184725090,157.96,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184724764,VTK016082,active,item:MLB7184724764,147,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184724036,VTK015925,active,ml:MLB7184724036:MLB7210717986,142,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184723588,VTK016083,active,item:MLB7184723588,148.87,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184723430,VTK016213,active,item:MLB7184723430,146.46,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184723034,VTK016058,active,item:MLB7184723034,149.01,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184722914,VTK016227,active,item:MLB7184722914,149.64,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184722770,VTK016194,active,ml:MLB7184722770:MLB7317384972,148.14,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184722082,VTK016085,active,item:MLB7184722082,141.28,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184721946,VTK016241,active,item:MLB7184721946,142.3,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184721228,VTK016070,active,item:MLB7184721228,134.99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184720876,VTK016220,active,ml:MLB4987959959:MLB7184720876,114,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184719180,VTK016068,active,item:MLB7184719180,129.62,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184718452,VTK016018,active,item:MLB7184718452,114,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184716338,VTK016212,active,ml:MLB4987964911:MLB7184716338,114,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184503318,VTK016113,active,item:MLB7184503318,53.99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903944759,VTK000405,active,ml:MLB4903944759:MLB7087039022,154,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903871149,VTK016186,active,item:MLB4903871149,2572.89,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903871077,VTK016159,active,item:MLB4903871077,2064.01,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903870831,VTK015951,active,item:MLB4903870831,1158.28,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903870465,VTK016031,active,item:MLB4903870465,1014.33,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903870163,VTK016030,active,ml:MLB4903870163:MLB7390923348,846.15,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903869653,VTK015949,active,item:MLB4903869653,784.72,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903868313,VTK015984,active,ml:MLB4903868313:MLB7305856632,635.75,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903868157,VTK016011,active,item:MLB4903868157,510.57,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903867673,VTK016249,active,item:MLB4903867673,466.98,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903867487,VTK016146,active,item:MLB4903867487,446.65,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903867367,VTK015974,active,item:MLB4903867367,390.57,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903866657,VTK016099,active,item:MLB4903866657,344.13,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903866283,VTK015948,active,item:MLB4903866283,330.57,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903865633,VTK016144,active,item:MLB4903865633,302.59,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903865373,VTK016053,active,item:MLB4903865373,298.94,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903864709,VTK016016,active,item:MLB4903864709,272.11,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903864385,VTK015978,active,item:MLB4903864385,268.05,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903864077,VTK016250,active,item:MLB4903864077,256.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903863969,VTK016165,active,item:MLB4903863969,254.01,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903863801,VTK016209,active,item:MLB4903863801,273.44,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903862567,VTK015961,active,item:MLB4903862567,235.41,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903860565,VTK015952,active,item:MLB4903860565,2068.49,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903860425,VTK016084,active,item:MLB4903860425,1249.8,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903859621,VTK016064,active,item:MLB4903859621,944.49,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903859315,VTK016028,active,ml:MLB4903859315:MLB5034094559,794.61,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903858889,VTK016027,active,item:MLB4903858889,758.12,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903858473,VTK016026,active,item:MLB4903858473,569.07,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903858167,VTK016248,active,ml:MLB4903858167:MLB7381688554,548.75,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903857433,VTK015953,active,ml:MLB4903857433:MLB7210659182,471.82,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903857331,VTK015973,active,item:MLB4903857331,528.92,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903856859,VTK016040,active,item:MLB4903856859,387.16,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903856575,VTK016054,active,item:MLB4903856575,370.47,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903856059,VTK016211,active,ml:MLB4903856059:MLB4923527257,335.97,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903855799,VTK016238,active,ml:MLB4903855799:MLB7305856598,361.3,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903855675,VTK016210,active,ml:MLB4903855675:MLB4923465103,294,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903854531,VTK016185,active,item:MLB4903854531,276.47,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903854217,VTK016239,active,item:MLB4903854217,270.57,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903852553,VTK016208,active,item:MLB4903852553,234.62,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903852423,VTK016094,active,ml:MLB4903852423:MLB7210718036,238.96,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903852241,VTK016039,active,item:MLB4903852241,241.61,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903851825,VTK016188,active,item:MLB4903851825,249,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903851721,VTK016153,active,item:MLB4903851721,223.43,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903851409,VTK016162,active,item:MLB4903851409,224.38,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903849371,VTK015950,active,item:MLB4903849371,777.83,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903849291,VTK016065,active,item:MLB4903849291,656.66,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903849169,VTK016010,active,item:MLB4903849169,760.44,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903848949,VTK016100,active,item:MLB4903848949,563.59,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903848667,VTK016178,active,item:MLB4903848667,549.17,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903848245,VTK016247,active,ml:MLB4903848245:MLB7381240874,503.08,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903847797,VTK015985,active,item:MLB4903847797,450.57,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903847293,VTK016176,active,item:MLB4903847293,373.85,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903847073,VTK016177,active,item:MLB4903847073,347,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903846781,VTK016017,active,item:MLB4903846781,336.33,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903845999,VTK016190,active,item:MLB4903845999,305.28,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903845747,VTK015998,active,item:MLB4903845747,302.19,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903845503,VTK016145,active,item:MLB4903845503,285,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903845367,VTK016189,active,item:MLB4903845367,278.18,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903845267,VTK016170,active,item:MLB4903845267,274.59,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903844501,VTK016169,active,item:MLB4903844501,252.28,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903843905,VTK016205,active,item:MLB4903843905,279.74,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903843765,VTK016154,active,item:MLB4903843765,242.98,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903843629,VTK016163,active,item:MLB4903843629,241.9,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903843455,VTK015997,active,item:MLB4903843455,245.27,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903842685,VTK016166,active,item:MLB4903842685,233.96,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903841665,VTK015977,active,item:MLB4903841665,218.93,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903841511,VTK016187,active,item:MLB4903841511,212.94,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903841113,VTK016150,active,item:MLB4903841113,213.51,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903840809,VTK016125,active,item:MLB4903840809,207.74,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903840483,VTK016112,active,item:MLB4903840483,204.26,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903840315,VTK016118,active,item:MLB4903840315,205.86,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903839533,VTK016244,active,item:MLB4903839533,194.49,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903839363,VTK016111,active,ml:MLB4903839363:MLB7317383946,187.16,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903839227,VTK016119,active,item:MLB4903839227,188.18,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903839071,VTK016152,active,ml:MLB4903839071:MLB7252818098,183.06,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903838199,VTK016160,active,item:MLB4903838199,175.69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903795983,VTK016022,active,item:MLB4903795983,126.93,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903792895,VTK016156,active,item:MLB4903792895,90.79,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903788139,VTK016012,active,item:MLB4903788139,104.01,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903786961,VTK016173,active,item:MLB4903786961,104.8,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903784191,VTK016171,active,item:MLB4903784191,102.12,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903776529,VTK015993,active,item:MLB4903776529,96.3,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903773885,VTK015959,active,item:MLB4903773885,99.27,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903766095,VTK015994,active,item:MLB4903766095,99.82,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903759801,VTK015954,active,item:MLB4903759801,80.99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903535663,VTK016077,active,item:MLB4903535663,72.61,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4903509625,VTK016003,active,ml:MLB4903509625:MLB7313982646,61.54,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7192786804,VTK009688,active,,52.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7191487574,VTK001958,active,ml:MLB4857643483:MLB7191487574,2970,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7191487498,VTK001048,active,ml:MLB7087149190:MLB7191487498,587.45,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7210718042,VTK016126,active,ml:MLB7184763152:MLB7210718042,215.69,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7210718036,VTK016094,active,ml:MLB4903852423:MLB7210718036,238.96,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7210717986,VTK015925,active,ml:MLB7184724036:MLB7210717986,142,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7210717982,VTK016107,active,ml:MLB7184750018:MLB7210717982,175,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7210717978,VTK016143,active,ml:MLB7184746742:MLB7210717978,154.91,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7210717968,VTK009697,active,ml:MLB4773180493:MLB7210717968,102.94,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7210659184,VTK016091,active,ml:MLB7184595074:MLB7210659184,70.26,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7210659182,VTK015953,active,ml:MLB4903857433:MLB7210659182,471.82,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7210659168,VTK016075,active,ml:MLB7184757542:MLB7210659168,158.44,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7149338600,VTK012412,active,,22.06,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7149371272,VTK012173,active,ml:MLB4857639859:MLB7149371272,20.99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7149338770,VTK012507,active,,29.98,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4857624927,VTK012295,active,item:MLB4857624927,34.04,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4857638535,VTK012167,active,ml:MLB4857638535:MLB7313975298,26.1,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4857627513,VTK012034,active,ml:MLB4857627513:MLB4987964345,22,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7149371294,VTK012177,active,,22.22,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4880526541,VTK012174,active,ml:MLB4880526541:MLB7111713750,35.63,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7184362764,VTK015968,active,ml:MLB7184362764:MLB7339962212,36.33,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4880560409,VTK012528,active,ml:MLB4880560409:MLB7111714940,22.95,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4857626165,VTK012028,active,,26.98,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111714826,VTK012331,active,,14.55,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4857624717,VTK003659,active,ml:MLB4857624717:MLB5109037741,37,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7149273758,VTK012208,active,,30.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7149337482,VTK012343,active,ml:MLB4857638073:MLB7149337482,29.23,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111714668,VTK012067,active,,30.02,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4857627495,VTK012412,active,,22.06,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4857639859,VTK012173,active,ml:MLB4857639859:MLB7149371272,20.99,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7149338064,VTK012394,active,,42.32,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4857638567,VTK012531,active,item:MLB4857638567,23,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4882855451,VTK012154,active,ml:MLB4857638585:MLB4882855451,25,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111713750,VTK012174,active,ml:MLB4880526541:MLB7111713750,35.63,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111713306,VTK003442,active,ml:MLB7111713306:MLB7314824306,41.44,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB4857639801,VTK012177,active,,22.22,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111714940,VTK012528,active,ml:MLB4880560409:MLB7111714940,22.95,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
MLB7111714314,VTK012208,active,,30.09,,,,,False,AUTORIA_NAO_COMPROVADA_NAO_INFERIR_CUSTOM_PRICE
